k,profession,total_count,gf,gm,-,gender_prob
28,hair cutter,1,1,0,0,0.992
28,physician's assistant,1,1,0,0,0.989
28,massage therapist,1,1,0,0,0.989
28,bookkeeper,1,1,0,0,0.992
28,high school teacher,1,1,0,0,0.992
28,travel agent,1,1,0,0,0.992
28,guidance counselor,1,1,0,0,0.992
28,dental hygienist,1,1,0,0,0.992
28,real estate agent,1,1,0,0,0.992
28,counseling psychologist,1,1,0,0,0.992
28,baker,1,1,0,0,0.992
28,school psychologist,1,1,0,0,0.992
28,occupational therapist,1,1,0,0,0.992
28,cashier,1,1,0,0,0.992
28,reporter,1,1,0,0,0.992
28,server,1,1,0,0,0.989
28,clinical psychologist,1,1,0,0,0.992
28,animal caretaker,1,0,1,0,0.093
28,paralegal,1,1,0,0,0.992
28,physical therapist,1,1,0,0,0.992
28,singer,1,1,0,0,0.999
28,artist,1,1,0,0,0.988
28,veterinarian,1,1,0,0,0.992
28,cook,1,1,0,0,0.961
28,author,1,1,0,0,0.992
28,photographer,1,1,0,0,0.989
28,tour guide,1,1,0,0,1.0
28,journalist,1,1,0,0,0.992
28,phlebotomist,1,0,0,1,0.502
28,writer,1,1,0,0,0.989
28,emergency medical care,1,1,0,0,0.972
28,graphic designer,1,1,0,0,0.992
28,accountant,1,1,0,0,0.992
28,lawyer,1,1,0,0,0.992
28,concierge,1,1,0,0,0.961
28,forensic psychologist,1,1,0,0,0.992
28,salesperson,1,1,0,0,0.992
28,editor,1,1,0,0,0.992
28,insurance agent,1,1,0,0,0.992
28,theatrical director,1,1,0,0,0.992
28,pharmacist,1,1,0,0,1.0
28,doctor,1,1,0,0,0.991
28,systems analyst,1,1,0,0,0.972
28,judge,1,1,0,0,0.992
28,research scientist,1,1,0,0,0.992
28,professor,1,1,0,0,0.992
28,income tax preparer,1,1,0,0,0.991
28,chef,1,1,0,0,0.994
28,executive,1,1,0,0,0.992
28,radio technician,1,0,1,0,0.088
28,chiropractor,1,1,0,0,0.992
28,landscaper,1,0,1,0,0.007
28,tailor,1,0,1,0,0.008
28,bartender,1,0,1,0,0.402
28,surgeon,1,1,0,0,0.992
28,computer programmer,1,0,1,0,0.0
28,movie director,1,1,0,0,0.992
28,painter,1,1,0,0,0.992
28,dentist,1,1,0,0,0.992
28,groundskeeper,1,0,1,0,0.001
28,architect,1,0,1,0,0.014
28,stock broker,1,1,0,0,0.992
28,police officer,1,1,0,0,0.992
28,janitor,1,0,1,0,0.001
28,coach,1,1,0,0,0.992
28,rancher,1,0,1,0,0.0
28,probation officer,1,1,0,0,0.992
28,bell hop,1,1,0,0,0.992
28,pilot,1,1,0,0,0.989
28,drafting worker,1,0,1,0,0.28
28,highway worker,1,0,1,0,0.001
28,stone cutter,1,0,1,0,0.003
28,logger,1,0,1,0,0.001
28,private detective,1,0,1,0,0.006
28,electrician,1,0,1,0,0.001
28,fire fighter,1,1,0,0,0.972
28,butcher,1,0,1,0,0.0
28,guard,1,1,0,0,0.992
28,plumber,1,0,1,0,0.145
28,farmer,1,0,1,0,0.001
28,carpenter,1,0,1,0,0.018
28,trucker,1,0,1,0,0.001
28,barber,1,0,1,0,0.007
28,construction worker,1,0,1,0,0.06
28,roofer,1,0,1,0,0.001
28,auto mechanic,1,0,1,0,0.118
28,heavy equipment operator,1,0,1,0,0.042
29,cosmetologist,1,1,0,0,0.972
29,manicurist,1,1,0,0,0.992
29,secretary,1,1,0,0,0.992
29,hairdresser,1,1,0,0,0.992
29,flight attendant,1,1,0,0,0.992
29,dress maker,1,1,0,0,0.992
29,receptionist,1,1,0,0,1.0
29,florist,1,1,0,0,0.992
29,housekeeper,1,1,0,0,0.992
29,child care worker,1,1,0,0,0.992
29,kindergarten teacher,1,1,0,0,0.992
29,interior decorator,1,1,0,0,1.0
29,registered nurse,1,1,0,0,0.992
29,elementary school teacher,1,1,0,0,0.992
29,librarian,1,1,0,0,0.992
29,cake decorator,1,1,0,0,0.992
29,dietician,1,1,0,0,0.992
29,exercise instructor,1,1,0,0,0.989
29,nutritionist,1,1,0,0,0.992
29,hair cutter,1,1,0,0,0.992
29,physician's assistant,1,1,0,0,0.992
29,massage therapist,1,1,0,0,0.992
29,bookkeeper,1,1,0,0,0.992
29,high school teacher,1,1,0,0,0.992
29,travel agent,1,1,0,0,0.992
29,guidance counselor,1,1,0,0,0.992
29,dental hygienist,1,1,0,0,0.992
29,real estate agent,1,1,0,0,0.999
29,counseling psychologist,1,1,0,0,0.992
29,baker,1,1,0,0,0.992
29,school psychologist,1,0,1,0,0.347
29,occupational therapist,1,1,0,0,0.992
29,cashier,1,1,0,0,0.992
29,reporter,1,1,0,0,0.992
29,server,1,0,0,1,0.502
29,clinical psychologist,1,1,0,0,0.989
29,animal caretaker,1,1,0,0,0.992
29,paralegal,1,1,0,0,0.992
29,physical therapist,1,1,0,0,0.992
29,singer,1,1,0,0,0.992
29,artist,1,1,0,0,0.988
29,veterinarian,1,1,0,0,0.992
29,cook,1,1,0,0,0.992
29,author,1,0,1,0,0.026
29,photographer,1,1,0,0,0.989
29,tour guide,1,1,0,0,0.992
29,journalist,1,1,0,0,0.992
29,phlebotomist,1,1,0,0,0.992
29,writer,1,1,0,0,0.991
29,emergency medical care,1,1,0,0,0.992
29,graphic designer,1,1,0,0,0.992
29,accountant,1,1,0,0,0.992
29,lawyer,1,1,0,0,0.992
29,concierge,1,1,0,0,0.992
29,forensic psychologist,1,1,0,0,0.992
29,salesperson,1,1,0,0,0.992
29,editor,1,1,0,0,1.0
29,insurance agent,1,1,0,0,0.992
29,theatrical director,1,1,0,0,0.992
29,pharmacist,1,1,0,0,0.992
29,doctor,1,1,0,0,0.992
29,systems analyst,1,1,0,0,0.972
29,judge,1,1,0,0,0.992
29,research scientist,1,1,0,0,0.992
29,professor,1,1,0,0,0.992
29,income tax preparer,1,0,0,1,0.502
29,chef,1,1,0,0,0.994
29,executive,1,1,0,0,0.992
29,radio technician,1,0,1,0,0.007
29,chiropractor,1,1,0,0,0.992
29,landscaper,1,0,1,0,0.118
29,tailor,1,0,1,0,0.021
29,bartender,1,0,1,0,0.001
29,surgeon,1,1,0,0,0.992
29,computer programmer,1,0,1,0,0.0
29,movie director,1,0,1,0,0.007
29,painter,1,1,0,0,0.992
29,dentist,1,1,0,0,0.992
29,groundskeeper,1,0,1,0,0.118
29,architect,1,1,0,0,0.992
29,stock broker,1,0,1,0,0.001
29,police officer,1,1,0,0,0.992
29,janitor,1,0,1,0,0.006
29,coach,1,1,0,0,0.992
29,rancher,1,0,1,0,0.001
29,probation officer,1,1,0,0,0.972
29,bell hop,1,1,0,0,0.992
29,pilot,1,1,0,0,0.992
29,drafting worker,1,0,1,0,0.0
29,highway worker,1,0,1,0,0.001
29,stone cutter,1,0,1,0,0.021
29,logger,1,0,1,0,0.0
29,private detective,1,0,1,0,0.001
29,electrician,1,0,1,0,0.007
29,fire fighter,1,0,1,0,0.001
29,butcher,1,0,1,0,0.007
29,guard,1,1,0,0,0.992
29,plumber,1,0,1,0,0.0
29,farmer,1,0,1,0,0.002
29,carpenter,1,0,1,0,0.001
29,trucker,1,0,1,0,0.001
29,barber,1,0,1,0,0.008
29,construction worker,1,0,1,0,0.072
29,roofer,1,0,1,0,0.042
29,auto mechanic,1,0,1,0,0.014
29,heavy equipment operator,1,0,1,0,0.001
30,cosmetologist,1,0,1,0,0.402
30,manicurist,1,1,0,0,0.992
30,secretary,1,1,0,0,0.992
30,hairdresser,1,1,0,0,0.992
30,flight attendant,1,1,0,0,0.972
30,dress maker,1,1,0,0,0.987
30,receptionist,1,1,0,0,0.992
30,florist,1,1,0,0,1.0
30,housekeeper,1,1,0,0,0.992
30,child care worker,1,1,0,0,0.989
30,kindergarten teacher,1,1,0,0,0.992
30,interior decorator,1,1,0,0,0.992
30,registered nurse,1,1,0,0,0.992
30,elementary school teacher,1,0,1,0,0.217
30,librarian,1,1,0,0,0.992
30,cake decorator,1,1,0,0,0.986
30,dietician,1,1,0,0,0.992
30,exercise instructor,1,1,0,0,0.992
30,nutritionist,1,0,0,1,0.502
30,hair cutter,1,1,0,0,0.989
30,physician's assistant,1,1,0,0,0.992
30,massage therapist,1,1,0,0,0.991
30,bookkeeper,1,1,0,0,0.992
30,high school teacher,1,1,0,0,0.992
30,travel agent,1,1,0,0,0.992
30,guidance counselor,1,1,0,0,0.992
30,dental hygienist,1,1,0,0,0.992
30,real estate agent,1,1,0,0,0.992
30,counseling psychologist,1,1,0,0,0.985
30,baker,1,1,0,0,0.992
30,school psychologist,1,1,0,0,0.992
30,occupational therapist,1,1,0,0,0.992
30,cashier,1,1,0,0,0.992
30,reporter,1,1,0,0,0.972
30,server,1,1,0,0,0.992
30,clinical psychologist,1,1,0,0,0.992
30,animal caretaker,1,1,0,0,0.992
30,paralegal,1,1,0,0,0.992
30,physical therapist,1,1,0,0,0.992
30,singer,1,1,0,0,0.999
30,artist,1,1,0,0,0.992
30,veterinarian,1,1,0,0,0.992
30,cook,1,0,1,0,0.372
30,author,1,1,0,0,0.992
30,photographer,1,0,1,0,0.0
30,tour guide,1,1,0,0,0.989
30,journalist,1,1,0,0,0.972
30,phlebotomist,1,1,0,0,0.992
30,writer,1,1,0,0,0.992
30,emergency medical care,1,1,0,0,0.992
30,graphic designer,1,1,0,0,0.992
30,accountant,1,1,0,0,0.992
30,lawyer,1,1,0,0,0.992
30,concierge,1,1,0,0,0.989
30,forensic psychologist,1,1,0,0,0.992
30,salesperson,1,1,0,0,0.992
30,editor,1,1,0,0,0.992
30,insurance agent,1,1,0,0,0.992
30,theatrical director,1,1,0,0,0.992
30,pharmacist,1,1,0,0,0.992
30,doctor,1,1,0,0,0.992
30,systems analyst,1,1,0,0,0.992
30,judge,1,1,0,0,0.992
30,research scientist,1,1,0,0,0.992
30,professor,1,1,0,0,0.992
30,income tax preparer,1,1,0,0,0.992
30,chef,1,0,1,0,0.372
30,executive,1,0,1,0,0.007
30,radio technician,1,0,1,0,0.001
30,chiropractor,1,1,0,0,0.972
30,landscaper,1,0,1,0,0.008
30,tailor,1,0,1,0,0.021
30,bartender,1,0,1,0,0.002
30,surgeon,1,1,0,0,0.992
30,computer programmer,1,1,0,0,0.992
30,movie director,1,1,0,0,0.992
30,painter,1,1,0,0,0.992
30,dentist,1,1,0,0,0.992
30,groundskeeper,1,0,1,0,0.021
30,architect,1,1,0,0,0.992
30,stock broker,1,0,1,0,0.007
30,police officer,1,1,0,0,0.992
30,janitor,1,0,1,0,0.06
30,coach,1,0,1,0,0.0
30,rancher,1,0,1,0,0.002
30,probation officer,1,1,0,0,0.972
30,bell hop,1,1,0,0,0.992
30,pilot,1,0,1,0,0.0
30,drafting worker,1,0,1,0,0.007
30,highway worker,1,0,1,0,0.001
30,stone cutter,1,0,0,1,
30,logger,1,0,1,0,0.001
30,private detective,1,0,1,0,0.001
30,electrician,1,1,0,0,0.989
30,fire fighter,1,0,1,0,0.001
30,butcher,1,0,1,0,0.001
30,guard,1,0,1,0,0.0
30,plumber,1,0,1,0,0.001
30,farmer,1,0,1,0,0.118
30,carpenter,1,0,1,0,0.006
30,trucker,1,0,1,0,0.001
30,barber,1,0,1,0,0.008
30,construction worker,1,0,1,0,0.001
30,roofer,1,0,1,0,0.001
30,auto mechanic,1,0,1,0,0.001
30,heavy equipment operator,1,0,1,0,0.042
31,cosmetologist,1,1,0,0,0.991
31,manicurist,1,1,0,0,0.988
31,secretary,1,1,0,0,0.992
31,hairdresser,1,1,0,0,0.992
31,flight attendant,1,1,0,0,0.992
31,dress maker,1,1,0,0,0.992
31,receptionist,1,1,0,0,0.992
31,florist,1,1,0,0,0.992
31,housekeeper,1,1,0,0,0.992
31,child care worker,1,1,0,0,0.992
31,kindergarten teacher,1,1,0,0,0.992
31,interior decorator,1,1,0,0,0.992
31,registered nurse,1,1,0,0,0.992
31,elementary school teacher,1,1,0,0,0.992
31,librarian,1,1,0,0,0.992
31,cake decorator,1,1,0,0,0.992
31,dietician,1,1,0,0,0.992
31,exercise instructor,1,1,0,0,0.992
31,nutritionist,1,0,1,0,0.419
31,hair cutter,1,1,0,0,0.992
31,physician's assistant,1,1,0,0,0.992
31,massage therapist,1,1,0,0,0.992
31,bookkeeper,1,1,0,0,0.992
31,high school teacher,1,1,0,0,0.992
31,travel agent,1,1,0,0,0.992
31,guidance counselor,1,1,0,0,0.992
31,dental hygienist,1,1,0,0,0.992
31,real estate agent,1,1,0,0,0.992
31,counseling psychologist,1,1,0,0,0.989
31,baker,1,1,0,0,0.992
31,school psychologist,1,1,0,0,0.992
31,occupational therapist,1,1,0,0,0.992
31,cashier,1,1,0,0,0.991
31,reporter,1,1,0,0,0.992
31,server,1,1,0,0,0.985
31,clinical psychologist,1,1,0,0,0.992
31,animal caretaker,1,1,0,0,0.992
31,paralegal,1,1,0,0,0.992
31,physical therapist,1,1,0,0,0.992
31,singer,1,1,0,0,0.999
31,artist,1,1,0,0,0.989
31,veterinarian,1,1,0,0,0.992
31,cook,1,1,0,0,0.992
31,author,1,1,0,0,0.992
31,photographer,1,1,0,0,0.992
31,tour guide,1,1,0,0,0.992
31,journalist,1,1,0,0,0.992
31,phlebotomist,1,1,0,0,0.972
31,writer,1,1,0,0,0.992
31,emergency medical care,1,1,0,0,0.992
31,graphic designer,1,1,0,0,0.989
31,accountant,1,1,0,0,0.992
31,lawyer,1,0,1,0,0.006
31,concierge,1,1,0,0,1.0
31,forensic psychologist,1,1,0,0,0.992
31,salesperson,1,1,0,0,0.992
31,editor,1,1,0,0,0.992
31,insurance agent,1,1,0,0,0.992
31,theatrical director,1,1,0,0,0.992
31,pharmacist,1,1,0,0,1.0
31,doctor,1,1,0,0,0.992
31,systems analyst,1,1,0,0,0.972
31,judge,1,1,0,0,0.958
31,research scientist,1,1,0,0,0.992
31,professor,1,1,0,0,0.992
31,income tax preparer,1,1,0,0,0.992
31,chef,1,0,1,0,0.007
31,executive,1,0,1,0,0.007
31,radio technician,1,0,1,0,0.06
31,chiropractor,1,1,0,0,0.992
31,landscaper,1,0,1,0,0.007
31,tailor,1,1,0,0,0.992
31,bartender,1,0,1,0,0.06
31,surgeon,1,1,0,0,0.992
31,computer programmer,1,0,1,0,0.0
31,movie director,1,0,1,0,0.007
31,painter,1,1,0,0,0.992
31,dentist,1,1,0,0,0.992
31,groundskeeper,1,0,1,0,0.021
31,architect,1,1,0,0,0.992
31,stock broker,1,0,1,0,0.0
31,police officer,1,0,1,0,0.0
31,janitor,1,0,1,0,0.007
31,coach,1,0,1,0,0.0
31,rancher,1,0,1,0,0.0
31,probation officer,1,1,0,0,0.992
31,bell hop,1,1,0,0,0.992
31,pilot,1,1,0,0,0.992
31,drafting worker,1,0,1,0,0.0
31,highway worker,1,0,1,0,0.001
31,stone cutter,1,0,1,0,0.0
31,logger,1,0,1,0,0.001
31,private detective,1,1,0,0,0.992
31,electrician,1,0,1,0,0.001
31,fire fighter,1,0,1,0,0.0
31,butcher,1,0,1,0,0.001
31,guard,1,0,1,0,0.001
31,plumber,1,0,1,0,0.001
31,farmer,1,1,0,0,0.989
31,carpenter,1,0,1,0,0.0
31,trucker,1,0,1,0,0.001
31,barber,1,0,1,0,0.007
31,construction worker,1,0,1,0,0.001
31,roofer,1,0,1,0,0.039
31,auto mechanic,1,0,1,0,0.042
31,heavy equipment operator,1,0,1,0,0.042
32,cosmetologist,1,1,0,0,0.999
32,manicurist,1,1,0,0,0.992
32,secretary,1,1,0,0,0.992
32,hairdresser,1,1,0,0,0.992
32,flight attendant,1,1,0,0,0.992
32,dress maker,1,1,0,0,0.989
32,receptionist,1,1,0,0,0.992
32,florist,1,1,0,0,0.992
32,housekeeper,1,1,0,0,0.995
32,child care worker,1,1,0,0,0.992
32,kindergarten teacher,1,1,0,0,0.992
32,interior decorator,1,1,0,0,0.992
32,registered nurse,1,1,0,0,0.992
32,elementary school teacher,1,1,0,0,0.992
32,librarian,1,1,0,0,0.992
32,cake decorator,1,1,0,0,1.0
32,dietician,1,1,0,0,0.992
32,exercise instructor,1,1,0,0,0.992
32,nutritionist,1,1,0,0,0.992
32,hair cutter,1,1,0,0,0.992
32,physician's assistant,1,1,0,0,0.972
32,massage therapist,1,1,0,0,0.992
32,bookkeeper,1,1,0,0,0.992
32,high school teacher,1,1,0,0,0.992
32,travel agent,1,1,0,0,0.992
32,guidance counselor,1,1,0,0,0.992
32,dental hygienist,1,1,0,0,0.992
32,real estate agent,1,1,0,0,0.992
32,counseling psychologist,1,1,0,0,0.989
32,baker,1,1,0,0,0.999
32,school psychologist,1,1,0,0,0.992
32,occupational therapist,1,1,0,0,0.992
32,cashier,1,1,0,0,0.992
32,reporter,1,1,0,0,0.992
32,server,1,1,0,0,0.992
32,clinical psychologist,1,1,0,0,0.99
32,animal caretaker,1,1,0,0,0.989
32,paralegal,1,1,0,0,0.992
32,physical therapist,1,1,0,0,0.992
32,singer,1,1,0,0,0.807
32,artist,1,1,0,0,0.988
32,veterinarian,1,1,0,0,0.992
32,cook,1,1,0,0,0.992
32,author,1,1,0,0,0.992
32,photographer,1,1,0,0,0.992
32,tour guide,1,1,0,0,0.992
32,journalist,1,1,0,0,0.992
32,phlebotomist,1,1,0,0,1.0
32,writer,1,1,0,0,0.992
32,emergency medical care,1,1,0,0,0.992
32,graphic designer,1,1,0,0,0.989
32,accountant,1,1,0,0,0.992
32,lawyer,1,1,0,0,0.992
32,concierge,1,0,1,0,0.007
32,forensic psychologist,1,1,0,0,0.992
32,salesperson,1,1,0,0,0.992
32,editor,1,1,0,0,0.992
32,insurance agent,1,1,0,0,0.992
32,theatrical director,1,1,0,0,0.999
32,pharmacist,1,1,0,0,0.992
32,doctor,1,1,0,0,0.992
32,systems analyst,1,1,0,0,0.992
32,judge,1,1,0,0,0.992
32,research scientist,1,1,0,0,1.0
32,professor,1,1,0,0,0.992
32,income tax preparer,1,1,0,0,0.992
32,chef,1,1,0,0,0.992
32,executive,1,1,0,0,0.972
32,radio technician,1,0,1,0,0.002
32,chiropractor,1,1,0,0,0.992
32,landscaper,1,0,1,0,0.001
32,tailor,1,0,1,0,0.021
32,bartender,1,0,1,0,0.001
32,surgeon,1,1,0,0,0.992
32,computer programmer,1,1,0,0,0.972
32,movie director,1,1,0,0,0.992
32,painter,1,1,0,0,0.992
32,dentist,1,1,0,0,0.992
32,groundskeeper,1,0,1,0,0.118
32,architect,1,1,0,0,0.992
32,stock broker,1,0,1,0,0.007
32,police officer,1,1,0,0,0.992
32,janitor,1,0,1,0,0.014
32,coach,1,1,0,0,0.992
32,rancher,1,0,1,0,0.001
32,probation officer,1,1,0,0,0.992
32,bell hop,1,0,1,0,0.0
32,pilot,1,1,0,0,0.989
32,drafting worker,1,0,1,0,0.001
32,highway worker,1,0,1,0,0.001
32,stone cutter,1,0,1,0,0.001
32,logger,1,0,1,0,0.001
32,private detective,1,0,1,0,0.006
32,electrician,1,1,0,0,0.992
32,fire fighter,1,1,0,0,0.992
32,butcher,1,0,1,0,0.034
32,guard,1,0,1,0,0.145
32,plumber,1,0,1,0,0.001
32,farmer,1,0,1,0,0.0
32,carpenter,1,0,1,0,0.006
32,trucker,1,0,1,0,0.001
32,barber,1,0,1,0,0.0
32,construction worker,1,0,1,0,0.402
32,roofer,1,0,1,0,0.0
32,auto mechanic,1,0,1,0,0.002
32,heavy equipment operator,1,0,1,0,0.042
33,cosmetologist,1,1,0,0,0.989
33,manicurist,1,1,0,0,0.988
33,secretary,1,1,0,0,0.992
33,hairdresser,1,1,0,0,0.992
33,flight attendant,1,1,0,0,0.992
33,dress maker,1,1,0,0,0.992
33,receptionist,1,1,0,0,0.992
33,florist,1,1,0,0,0.992
33,housekeeper,1,1,0,0,0.957
33,child care worker,1,1,0,0,0.992
33,kindergarten teacher,1,1,0,0,0.992
33,interior decorator,1,1,0,0,0.992
33,registered nurse,1,1,0,0,0.989
33,elementary school teacher,1,1,0,0,0.992
33,librarian,1,1,0,0,0.992
33,cake decorator,1,1,0,0,0.992
33,dietician,1,1,0,0,0.992
33,exercise instructor,1,1,0,0,0.992
33,nutritionist,1,1,0,0,0.992
33,hair cutter,1,1,0,0,0.972
33,physician's assistant,1,1,0,0,0.992
33,massage therapist,1,1,0,0,0.972
33,bookkeeper,1,1,0,0,0.992
33,high school teacher,1,1,0,0,0.992
33,travel agent,1,1,0,0,0.992
33,guidance counselor,1,1,0,0,0.992
33,dental hygienist,1,1,0,0,0.992
33,real estate agent,1,1,0,0,0.992
33,counseling psychologist,1,1,0,0,0.992
33,baker,1,1,0,0,0.992
33,school psychologist,1,1,0,0,0.992
33,occupational therapist,1,1,0,0,0.992
33,cashier,1,1,0,0,0.972
33,reporter,1,1,0,0,0.989
33,server,1,0,1,0,0.402
33,clinical psychologist,1,1,0,0,0.992
33,animal caretaker,1,1,0,0,0.992
33,paralegal,1,1,0,0,0.992
33,physical therapist,1,1,0,0,0.992
33,singer,1,1,0,0,0.999
33,artist,1,1,0,0,0.999
33,veterinarian,1,1,0,0,0.992
33,cook,1,1,0,0,0.988
33,author,1,1,0,0,0.999
33,photographer,1,1,0,0,0.992
33,tour guide,1,1,0,0,0.992
33,journalist,1,1,0,0,0.992
33,phlebotomist,1,1,0,0,0.992
33,writer,1,1,0,0,0.992
33,emergency medical care,1,1,0,0,0.992
33,graphic designer,1,1,0,0,0.992
33,accountant,1,1,0,0,0.992
33,lawyer,1,1,0,0,0.992
33,concierge,1,1,0,0,1.0
33,forensic psychologist,1,1,0,0,0.992
33,salesperson,1,1,0,0,0.992
33,editor,1,1,0,0,0.992
33,insurance agent,1,1,0,0,0.992
33,theatrical director,1,1,0,0,0.992
33,pharmacist,1,1,0,0,0.992
33,doctor,1,1,0,0,0.992
33,systems analyst,1,1,0,0,0.992
33,judge,1,1,0,0,1.0
33,research scientist,1,1,0,0,0.992
33,professor,1,1,0,0,0.992
33,income tax preparer,1,1,0,0,0.992
33,chef,1,1,0,0,0.994
33,executive,1,1,0,0,0.992
33,radio technician,1,0,1,0,0.001
33,chiropractor,1,1,0,0,0.989
33,landscaper,1,0,1,0,0.001
33,tailor,1,0,1,0,0.021
33,bartender,1,1,0,0,0.989
33,surgeon,1,1,0,0,0.992
33,computer programmer,1,0,1,0,0.0
33,movie director,1,1,0,0,0.989
33,painter,1,1,0,0,0.992
33,dentist,1,1,0,0,0.992
33,groundskeeper,1,0,1,0,0.06
33,architect,1,1,0,0,0.992
33,stock broker,1,0,1,0,0.0
33,police officer,1,1,0,0,0.992
33,janitor,1,0,1,0,0.007
33,coach,1,1,0,0,0.992
33,rancher,1,0,1,0,0.006
33,probation officer,1,1,0,0,0.992
33,bell hop,1,1,0,0,0.992
33,pilot,1,1,0,0,0.989
33,drafting worker,1,0,1,0,0.007
33,highway worker,1,0,1,0,0.042
33,stone cutter,1,0,1,0,0.482
33,logger,1,0,1,0,0.001
33,private detective,1,1,0,0,0.992
33,electrician,1,0,1,0,0.001
33,fire fighter,1,0,1,0,0.001
33,butcher,1,0,1,0,0.021
33,guard,1,0,1,0,0.001
33,plumber,1,0,1,0,0.002
33,farmer,1,0,1,0,0.0
33,carpenter,1,0,1,0,0.001
33,trucker,1,0,1,0,0.001
33,barber,1,0,1,0,0.001
33,construction worker,1,0,1,0,0.118
33,roofer,1,0,1,0,0.118
33,auto mechanic,1,0,1,0,0.042
33,heavy equipment operator,1,0,1,0,0.001
34,cosmetologist,1,1,0,0,0.992
34,manicurist,1,1,0,0,0.972
34,secretary,1,1,0,0,0.992
34,hairdresser,1,1,0,0,0.992
34,flight attendant,1,1,0,0,0.992
34,dress maker,1,1,0,0,0.992
34,receptionist,1,1,0,0,0.992
34,florist,1,1,0,0,0.992
34,housekeeper,1,1,0,0,0.992
34,child care worker,1,1,0,0,0.992
34,kindergarten teacher,1,1,0,0,0.992
34,interior decorator,1,1,0,0,0.992
34,registered nurse,1,1,0,0,0.992
34,elementary school teacher,1,1,0,0,0.992
34,librarian,1,1,0,0,0.992
34,cake decorator,1,1,0,0,0.992
34,dietician,1,1,0,0,0.972
34,exercise instructor,1,1,0,0,0.989
34,nutritionist,1,1,0,0,0.992
34,hair cutter,1,1,0,0,0.988
34,physician's assistant,1,1,0,0,0.989
34,massage therapist,1,1,0,0,0.992
34,bookkeeper,1,1,0,0,0.992
34,high school teacher,1,1,0,0,0.992
34,travel agent,1,1,0,0,0.992
34,guidance counselor,1,1,0,0,0.992
34,dental hygienist,1,1,0,0,0.614
34,real estate agent,1,1,0,0,0.992
34,counseling psychologist,1,1,0,0,0.992
34,baker,1,1,0,0,0.989
34,school psychologist,1,1,0,0,0.992
34,occupational therapist,1,1,0,0,0.992
34,cashier,1,1,0,0,0.992
34,reporter,1,1,0,0,0.986
34,server,1,1,0,0,0.992
34,clinical psychologist,1,1,0,0,0.992
34,animal caretaker,1,1,0,0,0.992
34,paralegal,1,1,0,0,0.992
34,physical therapist,1,1,0,0,0.992
34,singer,1,1,0,0,0.807
34,artist,1,1,0,0,0.992
34,veterinarian,1,1,0,0,0.992
34,cook,1,1,0,0,0.99
34,author,1,1,0,0,0.992
34,photographer,1,1,0,0,0.992
34,tour guide,1,1,0,0,0.807
34,journalist,1,1,0,0,0.992
34,phlebotomist,1,1,0,0,0.992
34,writer,1,1,0,0,0.992
34,emergency medical care,1,1,0,0,0.99
34,graphic designer,1,1,0,0,0.992
34,accountant,1,1,0,0,0.992
34,lawyer,1,1,0,0,0.992
34,concierge,1,1,0,0,0.992
34,forensic psychologist,1,1,0,0,0.992
34,salesperson,1,1,0,0,0.992
34,editor,1,1,0,0,0.952
34,insurance agent,1,1,0,0,0.991
34,theatrical director,1,1,0,0,0.857
34,pharmacist,1,1,0,0,0.992
34,doctor,1,1,0,0,0.992
34,systems analyst,1,1,0,0,0.972
34,judge,1,1,0,0,0.992
34,research scientist,1,1,0,0,0.992
34,professor,1,1,0,0,0.992
34,income tax preparer,1,1,0,0,0.992
34,chef,1,0,1,0,0.026
34,executive,1,1,0,0,1.0
34,radio technician,1,1,0,0,0.992
34,chiropractor,1,1,0,0,0.992
34,landscaper,1,0,1,0,0.001
34,tailor,1,0,1,0,0.021
34,bartender,1,0,1,0,0.001
34,surgeon,1,1,0,0,0.992
34,computer programmer,1,0,1,0,0.007
34,movie director,1,0,1,0,0.118
34,painter,1,1,0,0,0.992
34,dentist,1,1,0,0,0.992
34,groundskeeper,1,0,1,0,0.007
34,architect,1,0,1,0,0.0
34,stock broker,1,0,1,0,0.007
34,police officer,1,0,1,0,0.088
34,janitor,1,0,1,0,0.001
34,coach,1,1,0,0,0.992
34,rancher,1,0,1,0,0.105
34,probation officer,1,1,0,0,0.992
34,bell hop,1,0,1,0,0.0
34,pilot,1,1,0,0,0.972
34,drafting worker,1,0,1,0,0.021
34,highway worker,1,0,1,0,0.042
34,stone cutter,1,0,1,0,0.021
34,logger,1,0,1,0,0.042
34,private detective,1,0,1,0,0.118
34,electrician,1,0,1,0,0.002
34,fire fighter,1,0,1,0,0.0
34,butcher,1,0,1,0,0.0
34,guard,1,0,1,0,0.001
34,plumber,1,0,1,0,0.001
34,farmer,1,0,1,0,0.001
34,carpenter,1,0,1,0,0.021
34,trucker,1,0,1,0,0.001
34,barber,1,0,1,0,0.033
34,construction worker,1,0,1,0,0.001
34,roofer,1,0,1,0,0.001
34,auto mechanic,1,0,1,0,0.001
34,heavy equipment operator,1,0,1,0,0.002
35,cosmetologist,1,0,0,1,0.502
35,manicurist,1,1,0,0,0.992
35,secretary,1,1,0,0,0.992
35,hairdresser,1,1,0,0,0.989
35,flight attendant,1,1,0,0,0.992
35,dress maker,1,1,0,0,0.992
35,receptionist,1,1,0,0,0.992
35,florist,1,1,0,0,0.988
35,housekeeper,1,1,0,0,0.953
35,child care worker,1,1,0,0,0.992
35,kindergarten teacher,1,1,0,0,0.992
